,newts_buffer,newts_corridor,ponds_buffer,ponds_corridor,mean_newts_buffer,mean_ponds_buffer,mean_newts_corridor,mean_ponds_corridor
0,0.0,0.0,0.0,0.0,3.0,0.6363636363636364,4.454545454545454,1.2727272727272727
1,43.0,14.0,3.0,2.0,25.727272727272727,3.1818181818181817,16.454545454545453,2.4545454545454546
2,2.0,0.0,1.0,0.0,5.545454545454546,1.0909090909090908,3.727272727272727,0.7272727272727273
3,3.0,4.0,1.0,1.0,5.454545454545454,1.0,7.090909090909091,1.5454545454545454
4,3.0,15.0,1.0,2.0,4.545454545454546,1.6363636363636365,11.363636363636363,2.4545454545454546
5,7.0,0.0,2.0,0.0,11.181818181818182,2.090909090909091,3.6363636363636362,0.6363636363636364
6,0.0,6.0,0.0,1.0,1.3636363636363635,0.18181818181818182,6.7272727272727275,1.5454545454545454
7,0.0,6.0,0.0,1.0,0.0,0.0,6.636363636363637,1.6363636363636365
8,17.0,14.0,2.0,2.0,9.818181818181818,2.090909090909091,14.545454545454545,2.4545454545454546
9,64.0,42.0,5.0,4.0,57.72727272727273,6.0,38.0,4.2727272727272725
10,63.0,6.0,7.0,1.0,62.81818181818182,7.0,12.545454545454545,2.272727272727273
11,25.0,62.0,4.0,6.0,32.81818181818182,4.0,49.54545454545455,6.090909090909091
12,31.0,18.0,4.0,4.0,31.545454545454547,3.909090909090909,19.545454545454547,3.909090909090909
13,65.0,19.0,6.0,3.0,51.09090909090909,6.0,25.272727272727273,3.090909090909091
14,61.0,34.0,7.0,5.0,57.18181818181818,6.454545454545454,40.27272727272727,5.181818181818182
15,59.0,22.0,7.0,4.0,59.18181818181818,7.0,21.818181818181817,3.4545454545454546
16,40.0,0.0,5.0,0.0,37.63636363636363,4.545454545454546,3.6363636363636362,0.6363636363636364
17,53.0,0.0,5.0,0.0,51.27272727272727,4.818181818181818,3.6363636363636362,0.6363636363636364
18,27.0,0.0,5.0,0.0,46.0,5.0,3.6363636363636362,0.6363636363636364
19,52.0,2.0,6.0,1.0,52.90909090909091,6.090909090909091,12.0,2.090909090909091
20,70.0,0.0,6.0,0.0,64.54545454545455,6.454545454545454,5.363636363636363,1.1818181818181819
21,23.0,0.0,4.0,0.0,30.181818181818183,4.818181818181818,8.090909090909092,1.5454545454545454
22,39.0,0.0,5.0,0.0,43.18181818181818,5.909090909090909,3.6363636363636362,0.6363636363636364
23,14.0,0.0,3.0,0.0,25.363636363636363,3.909090909090909,3.6363636363636362,0.6363636363636364
24,71.0,3.0,7.0,1.0,74.63636363636364,7.0,10.727272727272727,2.4545454545454546
25,105.0,44.0,7.0,4.0,101.18181818181819,7.0,34.72727272727273,4.454545454545454
26,65.0,10.0,6.0,1.0,75.54545454545455,6.2727272727272725,14.0,1.7272727272727273
27,78.0,33.0,6.0,4.0,74.27272727272727,5.2727272727272725,39.90909090909091,5.545454545454546
28,114.0,0.0,7.0,0.0,111.63636363636364,7.0,5.2727272727272725,1.1818181818181819
29,93.0,17.0,7.0,2.0,99.9090909090909,7.0,16.363636363636363,2.8181818181818183
30,116.0,7.0,7.0,1.0,105.27272727272727,7.0,12.0,1.6363636363636365
31,94.0,12.0,7.0,2.0,89.9090909090909,7.0,12.0,2.909090909090909
32,140.0,101.0,7.0,6.0,124.45454545454545,7.0,99.0909090909091,6.090909090909091
33,121.0,91.0,7.0,6.0,120.72727272727273,7.0,79.9090909090909,6.090909090909091
34,54.0,9.0,5.0,1.0,48.27272727272727,5.090909090909091,12.818181818181818,1.8181818181818181
35,151.0,138.0,7.0,7.0,146.72727272727272,7.0,115.81818181818181,7.0
36,159.0,94.0,7.0,5.0,150.36363636363637,7.0,77.63636363636364,5.2727272727272725
37,134.0,62.0,7.0,6.0,130.63636363636363,7.0,91.27272727272727,6.090909090909091
38,109.0,123.0,7.0,7.0,108.45454545454545,7.0,110.54545454545455,7.0
39,128.0,150.0,7.0,7.0,137.72727272727272,7.0,113.0,7.0
40,115.0,4.0,7.0,1.0,109.9090909090909,7.0,10.909090909090908,1.5454545454545454
41,123.0,113.0,7.0,7.0,130.63636363636363,7.0,96.36363636363636,7.0
42,101.0,18.0,7.0,3.0,101.54545454545455,7.0,24.545454545454547,3.090909090909091
43,38.0,14.0,3.0,2.0,43.72727272727273,3.8181818181818183,25.727272727272727,2.909090909090909
44,97.0,10.0,7.0,1.0,97.0,7.0,11.909090909090908,1.7272727272727273
45,89.0,27.0,7.0,3.0,105.81818181818181,7.0,29.90909090909091,3.3636363636363638
46,77.0,5.0,7.0,1.0,97.45454545454545,7.0,7.818181818181818,1.5454545454545454
47,91.0,36.0,7.0,3.0,83.27272727272727,7.0,30.545454545454547,3.3636363636363638
48,72.0,12.0,6.0,1.0,53.09090909090909,6.0,10.181818181818182,2.090909090909091
49,21.0,0.0,4.0,0.0,29.363636363636363,4.2727272727272725,9.181818181818182,1.3636363636363635
50,56.0,44.0,5.0,6.0,57.45454545454545,5.0,56.27272727272727,6.090909090909091
51,24.0,0.0,4.0,0.0,27.363636363636363,4.090909090909091,3.6363636363636362,0.6363636363636364
52,24.0,0.0,3.0,0.0,27.454545454545453,3.4545454545454546,5.7272727272727275,1.0
53,39.0,11.0,5.0,2.0,45.90909090909091,5.0,17.181818181818183,2.909090909090909
54,41.0,10.0,5.0,2.0,42.54545454545455,5.0,19.545454545454547,3.1818181818181817
55,44.0,7.0,5.0,1.0,50.09090909090909,5.0,12.0,1.9090909090909092
56,80.0,48.0,7.0,7.0,69.81818181818181,6.818181818181818,50.18181818181818,7.0
57,26.0,0.0,5.0,0.0,26.636363636363637,5.2727272727272725,3.6363636363636362,0.6363636363636364
58,68.0,64.0,7.0,7.0,69.72727272727273,7.0,54.27272727272727,6.7272727272727275
59,47.0,34.0,7.0,5.0,55.27272727272727,7.0,30.272727272727273,5.090909090909091
60,33.0,3.0,5.0,1.0,40.09090909090909,5.636363636363637,16.363636363636363,3.1818181818181817
61,27.0,8.0,3.0,2.0,26.727272727272727,3.0,15.545454545454545,2.4545454545454546
62,37.0,28.0,7.0,4.0,38.72727272727273,6.454545454545454,25.454545454545453,4.2727272727272725
63,60.0,44.0,6.0,6.0,62.36363636363637,6.818181818181818,39.45454545454545,6.090909090909091
64,88.0,57.0,7.0,7.0,90.9090909090909,7.0,63.36363636363637,7.0
65,114.0,82.0,7.0,7.0,115.54545454545455,7.0,97.18181818181819,7.0
66,88.0,8.0,7.0,2.0,85.0909090909091,7.0,13.363636363636363,2.4545454545454546
67,94.0,73.0,7.0,6.0,98.18181818181819,7.0,62.36363636363637,6.0
68,98.0,61.0,7.0,7.0,97.18181818181819,7.0,72.18181818181819,6.909090909090909
69,112.0,68.0,7.0,7.0,110.18181818181819,7.0,73.72727272727273,7.0
70,93.0,71.0,7.0,6.0,101.27272727272727,7.0,74.0909090909091,6.090909090909091
71,105.0,59.0,7.0,6.0,100.81818181818181,7.0,65.36363636363636,6.545454545454546
72,37.0,9.0,4.0,1.0,44.09090909090909,4.0,13.636363636363637,1.6363636363636365
73,121.0,106.0,7.0,7.0,117.36363636363636,7.0,100.18181818181819,7.0
74,88.0,27.0,6.0,3.0,86.72727272727273,6.0,32.09090909090909,4.636363636363637
75,101.0,25.0,7.0,5.0,104.63636363636364,7.0,42.36363636363637,5.181818181818182
76,81.0,20.0,7.0,3.0,84.54545454545455,7.0,29.727272727272727,3.3636363636363638
77,89.0,67.0,7.0,6.0,94.45454545454545,7.0,62.63636363636363,6.090909090909091
78,76.0,44.0,7.0,4.0,87.81818181818181,7.0,46.81818181818182,4.2727272727272725
79,101.0,29.0,7.0,3.0,99.9090909090909,7.0,38.45454545454545,4.0
80,92.0,42.0,7.0,5.0,102.0909090909091,7.0,34.63636363636363,5.181818181818182
81,5.0,7.0,1.0,1.0,6.909090909090909,1.8181818181818181,8.727272727272727,2.090909090909091
82,162.0,159.0,7.0,7.0,163.9090909090909,7.0,134.1818181818182,7.0
83,101.0,58.0,7.0,5.0,118.27272727272727,7.0,42.0,4.7272727272727275
84,96.0,4.0,6.0,2.0,97.54545454545455,6.0,28.545454545454547,4.2727272727272725
85,92.0,16.0,7.0,4.0,84.18181818181819,7.0,25.636363636363637,4.363636363636363
86,82.0,33.0,6.0,3.0,85.81818181818181,6.0,28.181818181818183,3.6363636363636362
87,54.0,6.0,6.0,1.0,48.54545454545455,5.818181818181818,13.909090909090908,2.1818181818181817
88,147.0,149.0,7.0,7.0,158.8181818181818,7.0,139.0909090909091,7.0
89,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,0.6363636363636364
90,43.0,26.0,5.0,6.0,34.90909090909091,5.0,33.18181818181818,6.090909090909091
91,31.0,15.0,4.0,3.0,24.363636363636363,4.0,20.818181818181817,3.4545454545454546
92,34.0,38.0,5.0,7.0,31.09090909090909,4.636363636363637,42.72727272727273,7.0
93,25.0,22.0,5.0,3.0,27.272727272727273,4.909090909090909,19.636363636363637,3.8181818181818183
94,36.0,30.0,5.0,5.0,28.727272727272727,5.0,31.545454545454547,5.181818181818182
95,37.0,29.0,5.0,6.0,32.63636363636363,4.363636363636363,39.36363636363637,6.090909090909091
96,120.0,98.0,7.0,7.0,117.27272727272727,7.0,96.81818181818181,7.0
97,64.0,61.0,7.0,7.0,61.72727272727273,6.545454545454546,60.36363636363637,7.0
98,135.0,111.0,7.0,7.0,127.9090909090909,7.0,96.72727272727273,7.0
99,82.0,70.0,7.0,5.0,98.9090909090909,7.0,55.81818181818182,5.7272727272727275
100,94.0,89.0,7.0,7.0,101.27272727272727,7.0,90.27272727272727,7.0
101,122.0,83.0,7.0,7.0,105.0,7.0,72.0909090909091,6.454545454545454
102,138.0,101.0,7.0,7.0,123.0,7.0,93.54545454545455,7.0
103,129.0,90.0,7.0,7.0,127.45454545454545,7.0,95.36363636363636,7.0
104,42.0,32.0,5.0,4.0,43.45454545454545,6.0,38.90909090909091,5.2727272727272725
105,11.0,5.0,4.0,1.0,22.272727272727273,4.363636363636363,9.909090909090908,1.9090909090909092
