,newts_buffer,newts_corridor,ponds_buffer,ponds_corridor,mean_newts_buffer,mean_ponds_buffer,mean_newts_corridor,mean_ponds_corridor
0,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,0.6363636363636364
1,43.0,53.0,6.0,5.0,42.18181818181818,5.636363636363637,45.27272727272727,6.0
2,0.0,0.0,0.0,0.0,0.0,0.0,6.2727272727272725,1.3636363636363635
3,0.0,8.0,0.0,3.0,0.0,0.0,11.181818181818182,2.5454545454545454
4,13.0,10.0,3.0,1.0,16.181818181818183,3.0,12.0,2.727272727272727
5,28.0,14.0,5.0,2.0,21.90909090909091,4.363636363636363,12.909090909090908,2.4545454545454546
6,7.0,0.0,3.0,0.0,15.818181818181818,3.6363636363636362,3.6363636363636362,0.6363636363636364
7,5.0,0.0,2.0,0.0,10.181818181818182,2.6363636363636362,4.818181818181818,1.0
8,2.0,0.0,2.0,0.0,3.8181818181818183,1.4545454545454546,3.6363636363636362,0.6363636363636364
9,53.0,34.0,7.0,7.0,72.63636363636364,7.0,34.90909090909091,6.0
10,28.0,0.0,5.0,0.0,36.0,5.636363636363637,3.6363636363636362,0.6363636363636364
11,3.0,4.0,1.0,1.0,6.0,1.5454545454545454,9.727272727272727,1.8181818181818181
12,4.0,5.0,1.0,1.0,3.272727272727273,1.1818181818181819,9.727272727272727,1.6363636363636365
13,10.0,3.0,2.0,1.0,21.181818181818183,2.727272727272727,7.636363636363637,1.5454545454545454
14,16.0,3.0,3.0,1.0,16.818181818181817,3.8181818181818183,6.454545454545454,1.5454545454545454
15,0.0,0.0,0.0,0.0,0.45454545454545453,0.2727272727272727,3.6363636363636362,0.6363636363636364
16,13.0,0.0,2.0,0.0,14.818181818181818,2.0,3.6363636363636362,0.6363636363636364
17,0.0,0.0,0.0,0.0,6.636363636363637,0.9090909090909091,7.636363636363637,1.4545454545454546
18,65.0,32.0,6.0,3.0,70.0909090909091,6.0,30.818181818181817,3.3636363636363638
19,19.0,8.0,4.0,2.0,36.72727272727273,4.181818181818182,11.090909090909092,2.4545454545454546
20,0.0,0.0,0.0,0.0,4.0,1.1818181818181819,3.6363636363636362,0.6363636363636364
21,2.0,0.0,1.0,0.0,2.727272727272727,1.0,3.6363636363636362,0.6363636363636364
22,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,0.6363636363636364
23,14.0,0.0,2.0,0.0,24.636363636363637,2.909090909090909,3.6363636363636362,0.6363636363636364
24,120.0,75.0,7.0,7.0,116.72727272727273,7.0,69.36363636363636,6.181818181818182
25,103.0,4.0,7.0,1.0,103.81818181818181,7.0,13.636363636363637,2.4545454545454546
26,142.0,75.0,6.0,4.0,113.36363636363636,6.0,59.63636363636363,4.2727272727272725
27,156.0,122.0,7.0,7.0,138.27272727272728,7.0,115.45454545454545,7.0
28,166.0,121.0,7.0,7.0,150.45454545454547,7.0,118.54545454545455,7.0
29,149.0,107.0,7.0,7.0,145.0,7.0,102.27272727272727,6.636363636363637
30,147.0,140.0,7.0,7.0,153.0909090909091,7.0,100.27272727272727,7.0
31,149.0,132.0,7.0,7.0,149.36363636363637,7.0,123.63636363636364,7.0
32,152.0,155.0,7.0,7.0,145.36363636363637,7.0,128.9090909090909,7.0
33,118.0,74.0,7.0,6.0,102.72727272727273,7.0,84.72727272727273,6.090909090909091
34,112.0,95.0,7.0,7.0,106.0,7.0,93.9090909090909,7.0
35,151.0,151.0,7.0,7.0,147.72727272727272,7.0,129.63636363636363,7.0
36,162.0,131.0,7.0,6.0,159.27272727272728,7.0,110.72727272727273,6.090909090909091
37,125.0,124.0,7.0,7.0,137.9090909090909,7.0,115.54545454545455,7.0
38,143.0,132.0,7.0,7.0,145.9090909090909,7.0,128.9090909090909,7.0
39,136.0,149.0,7.0,7.0,149.0909090909091,7.0,126.27272727272727,7.0
40,115.0,73.0,7.0,6.0,118.81818181818181,7.0,66.18181818181819,6.090909090909091
41,119.0,87.0,7.0,7.0,113.63636363636364,7.0,95.0909090909091,7.0
42,55.0,15.0,6.0,4.0,65.9090909090909,6.636363636363637,26.181818181818183,4.818181818181818
43,71.0,88.0,7.0,7.0,82.18181818181819,6.545454545454546,67.9090909090909,6.909090909090909
44,89.0,64.0,7.0,6.0,107.63636363636364,7.0,70.27272727272727,6.090909090909091
45,66.0,56.0,7.0,6.0,89.0909090909091,7.0,55.09090909090909,6.090909090909091
46,100.0,32.0,7.0,5.0,87.45454545454545,7.0,44.27272727272727,4.7272727272727275
47,74.0,54.0,6.0,6.0,77.54545454545455,6.636363636363637,49.36363636363637,6.090909090909091
48,46.0,20.0,6.0,3.0,34.45454545454545,5.7272727272727275,15.818181818181818,3.6363636363636362
49,23.0,0.0,5.0,0.0,27.181818181818183,4.545454545454546,3.6363636363636362,0.6363636363636364
50,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,0.6363636363636364
51,44.0,4.0,7.0,1.0,54.63636363636363,6.636363636363637,12.090909090909092,2.090909090909091
52,9.0,0.0,1.0,0.0,7.818181818181818,1.0909090909090908,3.6363636363636362,0.6363636363636364
53,39.0,8.0,5.0,2.0,42.54545454545455,6.0,10.363636363636363,1.7272727272727273
54,30.0,0.0,4.0,0.0,26.90909090909091,4.0,3.6363636363636362,0.6363636363636364
55,42.0,19.0,6.0,4.0,52.90909090909091,6.0,23.181818181818183,4.545454545454546
56,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,0.6363636363636364
57,0.0,5.0,0.0,1.0,1.6363636363636365,0.36363636363636365,8.090909090909092,1.5454545454545454
