,newts_buffer,newts_corridor,ponds_buffer,ponds_corridor,mean_newts_buffer,mean_ponds_buffer,mean_newts_corridor,mean_ponds_corridor
0,42.0,42.0,6.0,5.0,43.63636363636363,6.0,37.90909090909091,5.181818181818182
1,41.0,47.0,6.0,6.0,51.54545454545455,6.0,42.63636363636363,6.090909090909091
2,41.0,14.0,5.0,5.0,32.36363636363637,5.0,30.272727272727273,5.090909090909091
3,37.0,22.0,5.0,4.0,34.54545454545455,5.181818181818182,28.363636363636363,4.636363636363637
4,27.0,37.0,4.0,5.0,30.636363636363637,4.0,38.0,5.2727272727272725
5,35.0,33.0,5.0,5.0,31.818181818181817,5.0,40.45454545454545,5.181818181818182
6,45.0,13.0,7.0,3.0,53.72727272727273,6.7272727272727275,17.0,2.5454545454545454
7,41.0,27.0,5.0,4.0,45.09090909090909,5.7272727272727275,29.363636363636363,4.2727272727272725
8,11.0,5.0,4.0,1.0,19.0,4.181818181818182,8.090909090909092,1.5454545454545454
9,45.0,30.0,5.0,7.0,36.90909090909091,5.0,40.54545454545455,6.090909090909091
10,40.0,53.0,5.0,6.0,34.0,5.363636363636363,38.54545454545455,6.181818181818182
11,46.0,7.0,5.0,1.0,37.27272727272727,5.090909090909091,7.363636363636363,1.5454545454545454
12,30.0,0.0,5.0,0.0,28.818181818181817,5.363636363636363,3.6363636363636362,0.6363636363636364
13,10.0,5.0,2.0,1.0,9.272727272727273,2.5454545454545454,11.727272727272727,2.1818181818181817
14,16.0,17.0,3.0,3.0,22.09090909090909,4.181818181818182,29.636363636363637,4.818181818181818
15,18.0,0.0,2.0,0.0,14.818181818181818,2.0,3.6363636363636362,0.6363636363636364
16,70.0,18.0,7.0,3.0,72.45454545454545,7.0,22.09090909090909,3.5454545454545454
17,79.0,12.0,7.0,2.0,85.81818181818181,7.0,16.363636363636363,2.8181818181818183
18,26.0,0.0,5.0,0.0,30.727272727272727,5.363636363636363,3.6363636363636362,0.6363636363636364
19,76.0,29.0,6.0,4.0,71.9090909090909,6.2727272727272725,30.90909090909091,4.363636363636363
20,78.0,15.0,7.0,2.0,74.9090909090909,7.0,10.090909090909092,1.8181818181818181
21,58.0,18.0,7.0,3.0,72.72727272727273,6.818181818181818,17.363636363636363,3.8181818181818183
22,89.0,6.0,7.0,2.0,76.0909090909091,7.0,16.727272727272727,3.090909090909091
23,62.0,0.0,6.0,0.0,67.45454545454545,5.818181818181818,3.6363636363636362,0.6363636363636364
24,78.0,11.0,6.0,3.0,81.45454545454545,6.181818181818182,16.90909090909091,3.1818181818181817
25,100.0,69.0,7.0,6.0,99.18181818181819,7.0,44.81818181818182,6.090909090909091
26,72.0,0.0,6.0,0.0,66.0,6.0,3.6363636363636362,0.6363636363636364
27,78.0,14.0,6.0,3.0,77.0909090909091,6.909090909090909,22.0,4.181818181818182
28,82.0,13.0,7.0,2.0,81.36363636363636,7.0,11.818181818181818,1.8181818181818181
29,99.0,14.0,7.0,3.0,100.0909090909091,7.0,17.636363636363637,3.3636363636363638
30,69.0,24.0,7.0,4.0,73.36363636363636,6.818181818181818,30.272727272727273,5.090909090909091
31,65.0,15.0,7.0,2.0,74.18181818181819,7.0,12.181818181818182,1.7272727272727273
32,144.0,61.0,7.0,5.0,140.36363636363637,7.0,70.81818181818181,4.2727272727272725
33,146.0,138.0,7.0,7.0,129.0,7.0,128.63636363636363,7.0
34,8.0,0.0,2.0,0.0,9.727272727272727,2.0,3.6363636363636362,0.6363636363636364
35,104.0,143.0,7.0,7.0,122.45454545454545,7.0,111.36363636363636,7.0
36,158.0,132.0,7.0,7.0,150.9090909090909,7.0,111.36363636363636,7.0
37,123.0,119.0,7.0,7.0,120.63636363636364,7.0,133.27272727272728,7.0
38,135.0,119.0,7.0,7.0,128.0909090909091,7.0,113.72727272727273,7.0
39,148.0,129.0,7.0,7.0,133.9090909090909,7.0,122.18181818181819,7.0
40,6.0,2.0,1.0,1.0,22.636363636363637,2.1818181818181817,6.545454545454546,1.5454545454545454
41,148.0,142.0,7.0,7.0,147.27272727272728,7.0,117.36363636363636,7.0
42,60.0,0.0,5.0,0.0,58.63636363636363,5.0,3.6363636363636362,0.6363636363636364
43,0.0,9.0,0.0,2.0,0.0,0.0,19.545454545454547,3.090909090909091
44,51.0,0.0,6.0,0.0,57.90909090909091,6.0,3.6363636363636362,0.6363636363636364
45,36.0,0.0,5.0,0.0,34.45454545454545,4.636363636363637,4.181818181818182,0.7272727272727273
46,26.0,0.0,3.0,0.0,26.181818181818183,3.727272727272727,4.181818181818182,1.0
47,24.0,10.0,2.0,2.0,22.363636363636363,2.0,12.636363636363637,2.8181818181818183
48,11.0,0.0,2.0,0.0,12.545454545454545,2.6363636363636362,3.6363636363636362,0.6363636363636364
49,13.0,0.0,1.0,0.0,10.909090909090908,1.7272727272727273,3.6363636363636362,0.6363636363636364
50,25.0,16.0,5.0,2.0,45.63636363636363,5.0,18.545454545454547,2.4545454545454546
51,18.0,0.0,3.0,0.0,23.636363636363637,3.0,3.6363636363636362,0.6363636363636364
52,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,0.6363636363636364
53,9.0,0.0,2.0,0.0,9.909090909090908,2.0,3.6363636363636362,0.6363636363636364
54,28.0,0.0,5.0,0.0,23.90909090909091,5.2727272727272725,3.6363636363636362,0.6363636363636364
55,34.0,0.0,4.0,0.0,31.09090909090909,4.0,4.090909090909091,0.9090909090909091
56,35.0,17.0,4.0,3.0,27.363636363636363,4.181818181818182,27.636363636363637,4.363636363636363
57,6.0,2.0,1.0,1.0,9.636363636363637,1.0,7.454545454545454,1.5454545454545454
58,13.0,6.0,3.0,2.0,13.636363636363637,2.8181818181818183,20.545454545454547,3.8181818181818183
59,29.0,5.0,4.0,1.0,29.818181818181817,3.909090909090909,12.181818181818182,2.4545454545454546
60,15.0,20.0,3.0,4.0,20.0,3.090909090909091,37.09090909090909,4.545454545454546
61,4.0,7.0,1.0,1.0,14.181818181818182,2.272727272727273,12.545454545454545,2.090909090909091
62,14.0,16.0,1.0,2.0,14.454545454545455,1.3636363636363635,15.636363636363637,2.4545454545454546
63,7.0,11.0,2.0,4.0,22.272727272727273,3.1818181818181817,28.0,4.7272727272727275
64,55.0,0.0,6.0,0.0,69.63636363636364,6.0,3.6363636363636362,0.6363636363636364
65,95.0,78.0,6.0,6.0,93.0,6.909090909090909,68.0,6.818181818181818
66,16.0,0.0,3.0,0.0,20.09090909090909,3.727272727272727,3.6363636363636362,0.6363636363636364
67,73.0,38.0,7.0,5.0,83.18181818181819,7.0,43.54545454545455,5.181818181818182
68,90.0,0.0,7.0,0.0,89.54545454545455,7.0,4.363636363636363,1.0
69,47.0,16.0,7.0,3.0,51.54545454545455,6.454545454545454,21.454545454545453,3.4545454545454546
70,77.0,40.0,6.0,5.0,79.54545454545455,6.7272727272727275,35.90909090909091,5.909090909090909
71,86.0,17.0,6.0,4.0,84.63636363636364,6.909090909090909,34.54545454545455,5.454545454545454
72,13.0,0.0,3.0,0.0,27.545454545454547,3.6363636363636362,3.6363636363636362,0.6363636363636364
73,102.0,90.0,7.0,6.0,99.54545454545455,7.0,56.54545454545455,6.454545454545454
74,16.0,0.0,1.0,0.0,13.727272727272727,1.0,3.6363636363636362,0.6363636363636364
75,42.0,1.0,3.0,1.0,28.90909090909091,3.0,7.454545454545454,1.5454545454545454
76,34.0,0.0,3.0,0.0,40.27272727272727,3.0,3.6363636363636362,0.6363636363636364
77,36.0,6.0,4.0,1.0,35.18181818181818,4.636363636363637,9.090909090909092,1.5454545454545454
78,17.0,0.0,3.0,0.0,24.363636363636363,3.6363636363636362,3.6363636363636362,0.6363636363636364
79,10.0,4.0,2.0,1.0,16.90909090909091,2.0,9.545454545454545,1.6363636363636365
