"BehaviorSpace results (NetLogo 6.2.0)"
"crested_newt.nlogo"
"experiment"
"10/25/2021 17:59:42:969 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","capacity","mean-juvenile-mortality-prob","number-of-startind","movement-in-forest","max-timesteps","current-scenario","cropland-movement-cost","angle-for-viewing-ponds-and-woodland","woodland-movement-cost","mortality-decrease-with-buffer","distance-for-viewing-ponds-and-woodland","movement-energy","one-pond-without-starting-newts","both-scenarios","mean-number-of-female-offspring","mean-adult-mortality-prob","[step]","newts-buffer","newts-corridor","newts-corridor-pond1","newts-buffer-pond1","occupied-ponds-corridor","occupied-ponds-buffer"
"190","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","51","65","4","6","7","7"
"191","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","43","52","6","14","7","6"
"192","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","51","73","12","15","7","5"
"193","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","48","43","8","7","5","5"
"194","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","51","57","10","4","7","6"
"195","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","85","68","9","13","7","7"
"197","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","57","53","8","2","6","7"
"196","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","75","59","11","12","7","7"
"199","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","73","26","8","10","4","6"
"198","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","62","58","14","14","6","6"
"202","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","51","54","4","12","7","5"
"201","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","63","46","12","9","5","7"
"200","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","2","700","false","true","5","0.2","99","76","51","8","11","6","7"
"205","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","46","45","10","8","6","6"
"203","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","59","51","8","10","6","6"
"204","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","77","58","4","10","7","7"
"206","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","47","46","7","0","6","4"
"207","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","40","68","13","10","7","5"
"211","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","51","62","8","9","7","5"
"209","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","60","56","8","17","6","6"
"208","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","54","61","5","4","7","7"
"210","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","63","78","7","14","7","6"
"213","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","66","47","5","12","5","7"
"214","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","75","48","0","8","6","7"
"212","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","74","51","9","14","7","7"
"215","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","45","64","14","6","6","7"
"216","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","63","53","9","6","7","7"
"217","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","86","74","8","11","7","7"
"218","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","62","53","14","12","7","7"
"219","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","69","66","8","14","7","7"
"220","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","3","700","false","true","5","0.2","99","50","51","12","6","7","6"
"224","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","41","60","9","12","7","6"
"222","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","87","65","11","12","7","7"
"221","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","66","56","8","9","7","7"
"226","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","52","45","8","11","6","6"
"223","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","64","74","7","11","7","6"
"225","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","68","68","9","12","7","6"
"227","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","73","52","12","17","6","6"
"228","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","74","61","7","11","7","7"
"229","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","65","58","10","3","7","7"
"230","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","56","62","12","12","6","7"
"231","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","52","60","11","7","6","7"
"232","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","66","50","4","12","7","7"
"234","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","59","64","11","8","7","6"
"233","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","68","51","4","10","7","7"
"235","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","66","58","8","9","7","7"
"236","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","74","55","8","8","7","7"
"238","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","48","37","2","10","4","6"
"241","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","54","36","8","4","4","6"
"237","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","42","54","12","1","7","6"
"239","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","71","63","6","1","7","7"
"242","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","75","56","13","7","6","7"
"243","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","73","32","10","15","4","7"
"245","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","72","39","0","13","4","7"
"240","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.1","4","700","false","true","5","0.2","99","74","62","7","9","7","7"
"247","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","56","28","0","0","3","4"
"244","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","72","56","8","5","6","7"
"246","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","89","45","12","7","5","7"
"248","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","67","55","15","12","7","7"
"249","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","52","54","13","11","7","7"
"250","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","65","21","5","14","6","7"
"252","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","81","51","6","16","6","7"
"253","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","71","38","13","12","4","7"
"251","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","61","60","10","1","7","6"
"254","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","39","55","10","0","7","5"
"255","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","55","31","4","3","6","7"
"256","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","70","61","3","6","7","7"
"257","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","68","39","4","15","7","7"
"259","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","73","26","7","11","4","6"
"258","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","63","47","1","9","6","7"
"260","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","1","700","false","true","5","0.2","99","70","52","9","13","6","7"
"261","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","67","59","11","11","7","7"
"263","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","60","66","11","13","7","7"
"264","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","75","54","4","7","7","7"
"266","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","55","43","6","11","7","6"
"262","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","84","52","12","10","7","7"
"267","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","49","45","12","0","6","6"
"268","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","78","56","0","14","6","7"
"265","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","78","68","11","12","6","7"
"269","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","71","50","13","14","6","7"
"270","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","72","47","4","9","6","7"
"271","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","58","62","8","12","7","6"
"272","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","83","47","2","14","7","7"
"274","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","61","32","5","7","6","7"
"273","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","66","55","3","14","7","7"
"276","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","79","24","0","8","4","7"
"277","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","74","58","11","11","7","7"
"275","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","48","55","11","10","7","7"
"279","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","82","52","6","15","6","7"
"278","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","65","69","6","12","7","7"
"281","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","77","62","9","12","6","7"
"280","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","2","700","false","true","5","0.2","99","75","76","15","12","7","7"
"282","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","56","62","8","12","7","6"
"283","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","45","62","10","0","7","5"
"284","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","73","65","9","10","7","7"
"286","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","72","53","10","12","7","7"
"285","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","75","58","9","10","6","7"
"287","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","79","50","9","14","6","7"
"289","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","66","50","7","12","7","7"
"288","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","59","64","8","12","7","7"
"290","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","55","55","6","7","7","6"
"291","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","86","65","6","6","7","7"
"292","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","68","59","12","6","7","7"
"294","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","61","51","0","11","6","6"
"293","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","68","57","9","8","7","7"
"296","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","70","25","0","12","4","7"
"295","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","70","69","12","9","7","7"
"299","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","72","52","10","13","6","6"
"297","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","50","71","9","10","7","7"
"298","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","93","53","7","14","7","7"
"300","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","3","700","false","true","5","0.2","99","75","66","11","12","7","7"
"302","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","66","67","7","6","7","7"
"301","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","83","66","7","10","7","7"
"303","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","40","64","12","0","7","5"
"304","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","59","63","15","4","5","7"
"305","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","80","50","4","8","6","7"
"307","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","60","44","0","4","5","7"
"306","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","79","68","11","10","7","7"
"308","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","89","69","11","12","7","7"
"310","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","65","43","2","14","6","7"
"309","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","60","60","9","10","7","6"
"311","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","68","61","6","11","6","7"
"313","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","47","51","6","12","5","5"
"312","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","61","82","13","13","7","7"
"315","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","65","60","14","15","6","6"
"314","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","73","51","12","9","7","7"
"316","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","70","73","12","4","7","7"
"317","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","65","62","10","8","7","7"
"321","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","49","31","7","11","4","7"
"318","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","69","55","0","12","6","7"
"324","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","51","55","0","7","6","6"
"322","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","68","48","9","14","6","7"
"323","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","85","31","10","12","4","7"
"320","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","85","33","7","12","5","7"
"319","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.125","4","700","false","true","5","0.2","99","77","65","14","8","7","7"
"326","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","66","42","11","8","5","6"
"325","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","79","21","0","10","4","7"
"328","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","36","55","9","12","6","6"
"327","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","83","33","2","14","5","7"
"331","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","34","39","0","0","4","6"
"329","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","65","42","4","5","6","7"
"330","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","83","37","6","13","5","7"
"333","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","43","21","1","0","5","4"
"332","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","85","38","2","8","7","7"
"334","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","55","32","1","6","5","7"
"335","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","86","38","7","15","6","7"
"336","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","60","34","0","11","5","6"
"338","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","61","41","10","13","5","7"
"339","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","80","36","0","7","5","7"
"340","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","63","28","0","11","4","7"
"337","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","1","700","false","true","5","0.2","99","70","45","7","5","7","7"
"342","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","44","61","13","7","6","6"
"341","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","54","52","11","12","6","6"
"343","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","63","57","8","8","7","6"
"345","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","82","61","9","12","6","7"
"346","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","51","51","7","1","6","7"
"344","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","62","61","8","13","7","7"
"347","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","83","71","13","12","7","7"
"348","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","72","62","8","10","7","7"
"349","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","51","50","9","10","7","7"
"350","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","64","65","13","8","7","7"
"351","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","43","36","2","6","6","6"
"352","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","68","51","7","11","7","7"
"354","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","70","45","9","3","6","7"
"353","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","76","51","3","12","7","7"
"355","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","53","56","5","6","7","6"
"357","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","57","51","7","8","5","5"
"356","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","62","54","2","10","7","7"
"358","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","73","49","11","8","6","7"
"359","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","67","45","0","11","4","7"
"363","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","66","55","8","11","6","7"
"360","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","2","700","false","true","5","0.2","99","56","53","6","11","7","6"
"362","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","69","56","0","2","5","7"
"361","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","70","52","6","10","6","7"
"364","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","69","57","13","11","7","7"
"366","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","66","59","12","11","7","7"
"365","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","51","67","8","2","7","7"
"368","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","73","43","11","13","5","6"
"367","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","61","59","8","7","7","6"
"369","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","55","72","13","11","7","7"
"370","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","68","62","13","11","7","7"
"371","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","70","50","8","8","7","7"
"372","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","53","55","10","3","7","7"
"374","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","71","70","8","11","7","7"
"373","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","75","60","8","15","7","7"
"375","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","75","52","9","13","6","7"
"376","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","78","67","10","10","7","7"
"378","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","54","50","12","12","6","7"
"377","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","58","62","10","9","7","6"
"380","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","65","56","11","13","6","6"
"379","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","3","700","false","true","5","0.2","99","73","51","10","11","6","7"
"382","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","60","38","14","9","5","6"
"381","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","91","59","10","12","7","7"
"383","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","65","50","10","7","7","6"
"384","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","76","46","6","13","5","7"
"385","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","61","69","10","11","7","7"
"387","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","86","56","8","14","7","7"
"388","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","70","62","15","1","7","7"
"386","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","68","67","10","2","7","7"
"394","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","49","72","8","9","7","5"
"389","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","65","62","9","15","7","7"
"390","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","74","67","12","11","7","7"
"391","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","72","68","5","16","7","7"
"393","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","78","40","7","10","6","7"
"392","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","73","65","12","14","7","7"
"395","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","55","64","10","11","7","7"
"397","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","58","41","8","14","6","7"
"396","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","86","63","11","13","7","7"
"398","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","71","53","6","2","7","7"
"399","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","53","64","10","7","7","6"
"400","20","0.5","15","mean forest patches","50","corridors","5","140","1","0.15","4","700","false","true","5","0.2","99","65","71","14","10","7","7"
