,newts_buffer,newts_corridor,ponds_buffer,ponds_corridor
0,0.0,46.0,0.0,5.0
1,34.0,5.0,3.0,2.0
2,24.0,48.0,3.0,5.0
3,4.0,0.0,1.0,0.0
4,30.0,0.0,3.0,0.0
5,35.0,13.0,3.0,3.0
6,0.0,47.0,0.0,5.0
7,38.0,27.0,3.0,5.0
8,16.0,42.0,1.0,6.0
9,30.0,1.0,4.0,1.0
10,66.0,59.0,6.0,7.0
11,26.0,20.0,2.0,2.0
12,40.0,5.0,5.0,1.0
13,57.0,34.0,6.0,6.0
14,38.0,52.0,5.0,5.0
15,30.0,19.0,3.0,3.0
16,61.0,24.0,6.0,5.0
17,66.0,25.0,6.0,5.0
18,65.0,33.0,6.0,5.0
19,61.0,38.0,6.0,6.0
20,64.0,14.0,6.0,3.0
21,5.0,17.0,2.0,3.0
22,59.0,0.0,7.0,0.0
23,54.0,30.0,5.0,5.0
24,28.0,43.0,6.0,7.0
25,24.0,37.0,3.0,7.0
26,58.0,54.0,7.0,7.0
27,0.0,0.0,0.0,0.0
28,39.0,51.0,6.0,7.0
29,30.0,64.0,4.0,7.0
30,14.0,40.0,2.0,6.0
31,47.0,57.0,6.0,7.0
32,59.0,48.0,7.0,7.0
33,21.0,40.0,3.0,6.0
34,22.0,33.0,4.0,7.0
35,15.0,40.0,2.0,6.0
36,37.0,0.0,5.0,0.0
37,22.0,7.0,3.0,1.0
38,79.0,59.0,7.0,6.0
39,17.0,2.0,3.0,1.0
40,8.0,0.0,2.0,0.0
41,8.0,2.0,1.0,1.0
42,50.0,9.0,7.0,2.0
43,0.0,0.0,0.0,0.0
44,15.0,0.0,4.0,0.0
45,22.0,12.0,3.0,3.0
46,38.0,0.0,5.0,0.0
47,50.0,0.0,7.0,0.0
48,25.0,0.0,4.0,0.0
49,8.0,0.0,1.0,0.0
50,4.0,0.0,1.0,0.0
51,46.0,10.0,5.0,2.0
52,29.0,11.0,2.0,1.0
53,19.0,0.0,2.0,0.0
54,8.0,0.0,1.0,0.0
55,10.0,5.0,3.0,1.0
56,0.0,0.0,0.0,0.0
57,9.0,30.0,2.0,3.0
58,48.0,9.0,5.0,2.0
59,29.0,0.0,4.0,0.0
60,95.0,82.0,7.0,7.0
61,63.0,52.0,6.0,7.0
62,62.0,44.0,5.0,6.0
63,59.0,106.0,7.0,7.0
64,73.0,104.0,7.0,7.0
65,71.0,76.0,6.0,7.0
66,77.0,96.0,6.0,7.0
67,79.0,100.0,7.0,7.0
68,63.0,69.0,5.0,7.0
69,75.0,71.0,6.0,7.0
70,80.0,94.0,6.0,7.0
71,107.0,101.0,7.0,7.0
72,58.0,46.0,7.0,7.0
73,51.0,42.0,6.0,7.0
74,77.0,46.0,7.0,6.0
75,43.0,11.0,5.0,2.0
76,24.0,8.0,3.0,2.0
77,64.0,50.0,6.0,6.0
78,66.0,40.0,7.0,5.0
79,68.0,34.0,7.0,5.0
80,71.0,56.0,7.0,7.0
81,76.0,33.0,7.0,5.0
82,62.0,49.0,6.0,6.0
83,68.0,34.0,7.0,5.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,17.0,8.0,3.0,1.0
87,30.0,8.0,3.0,3.0
88,0.0,0.0,0.0,0.0
89,10.0,0.0,1.0,0.0
90,3.0,0.0,1.0,0.0
91,70.0,0.0,7.0,0.0
92,2.0,0.0,1.0,0.0
93,2.0,0.0,1.0,0.0
94,0.0,0.0,0.0,0.0
95,1.0,0.0,1.0,0.0
96,5.0,0.0,1.0,0.0
97,0.0,12.0,0.0,2.0
98,0.0,9.0,0.0,2.0
99,141.0,132.0,7.0,7.0
100,40.0,22.0,5.0,5.0
101,10.0,11.0,2.0,2.0
102,0.0,0.0,0.0,0.0
103,15.0,0.0,3.0,0.0
104,75.0,0.0,7.0,0.0
105,11.0,0.0,1.0,0.0
106,9.0,3.0,1.0,2.0
107,1.0,0.0,1.0,0.0
108,155.0,154.0,7.0,7.0
109,129.0,140.0,7.0,7.0
110,70.0,0.0,5.0,0.0
111,154.0,139.0,7.0,7.0
112,140.0,131.0,7.0,7.0
113,136.0,158.0,7.0,7.0
114,141.0,141.0,7.0,7.0
115,144.0,136.0,7.0,7.0
116,140.0,133.0,7.0,7.0
117,149.0,158.0,7.0,7.0
118,161.0,138.0,7.0,7.0
119,133.0,155.0,7.0,7.0
