,mortality_decrease,movement_energy,corridor_netws,corridor_year,buffer_netws,buffer_year
132,0.13444444444444442,377.77777777777777,38.0,2.0,67.0,4.0
133,0.13444444444444442,466.66666666666663,62.0,2.0,47.0,-999.0
134,0.13444444444444442,555.5555555555555,55.0,16.0,55.0,5.0
135,0.13444444444444442,644.4444444444445,56.0,5.0,61.0,18.0
136,0.13444444444444442,733.3333333333333,41.0,2.0,52.0,12.0
137,0.13444444444444442,822.2222222222222,55.0,3.0,42.0,2.0
138,0.13444444444444442,911.1111111111111,52.0,3.0,59.0,14.0
139,0.13444444444444442,1000.0,50.0,3.0,53.0,2.0
140,0.15,200.0,41.0,3.0,13.0,-999.0
141,0.15,288.8888888888889,65.0,1.0,16.0,-999.0
142,0.15,377.77777777777777,42.0,2.0,53.0,53.0
143,0.15,466.66666666666663,30.0,-999.0,44.0,-999.0
144,0.15,555.5555555555555,57.0,1.0,53.0,3.0
145,0.15,644.4444444444445,51.0,2.0,42.0,5.0
146,0.15,733.3333333333333,64.0,2.0,55.0,5.0
147,0.15,822.2222222222222,48.0,2.0,63.0,4.0
148,0.15,911.1111111111111,58.0,2.0,53.0,3.0
149,0.15,1000.0,50.0,2.0,66.0,9.0
150,0.01,200.0,30.0,-999.0,10.0,-999.0
151,0.01,288.8888888888889,55.0,2.0,0.0,-999.0
152,0.01,377.77777777777777,38.0,2.0,46.0,9.0
153,0.01,466.66666666666663,30.0,-999.0,28.0,-999.0
154,0.01,555.5555555555555,46.0,4.0,63.0,2.0
155,0.01,644.4444444444445,41.0,2.0,55.0,5.0
156,0.01,733.3333333333333,50.0,3.0,35.0,7.0
157,0.01,822.2222222222222,52.0,2.0,42.0,12.0
158,0.01,911.1111111111111,52.0,3.0,44.0,2.0
159,0.01,1000.0,58.0,5.0,27.0,5.0
160,0.025555555555555554,200.0,50.0,2.0,3.0,-999.0
161,0.025555555555555554,288.8888888888889,55.0,12.0,0.0,-999.0
162,0.025555555555555554,377.77777777777777,54.0,2.0,42.0,25.0
163,0.025555555555555554,466.66666666666663,62.0,2.0,42.0,11.0
164,0.025555555555555554,555.5555555555555,57.0,2.0,53.0,2.0
165,0.025555555555555554,644.4444444444445,51.0,3.0,38.0,13.0
166,0.025555555555555554,733.3333333333333,62.0,2.0,49.0,3.0
167,0.025555555555555554,822.2222222222222,58.0,1.0,49.0,2.0
168,0.025555555555555554,911.1111111111111,63.0,114.0,59.0,85.0
169,0.025555555555555554,1000.0,49.0,1.0,55.0,6.0
170,0.041111111111111105,200.0,54.0,2.0,9.0,-999.0
171,0.041111111111111105,288.8888888888889,46.0,3.0,13.0,-999.0
172,0.041111111111111105,377.77777777777777,53.0,2.0,24.0,-999.0
173,0.041111111111111105,466.66666666666663,54.0,2.0,0.0,-999.0
174,0.041111111111111105,555.5555555555555,65.0,11.0,69.0,14.0
175,0.041111111111111105,644.4444444444445,72.0,5.0,33.0,-999.0
176,0.041111111111111105,733.3333333333333,64.0,2.0,57.0,5.0
177,0.041111111111111105,822.2222222222222,56.0,2.0,53.0,4.0
178,0.041111111111111105,911.1111111111111,69.0,2.0,41.0,5.0
179,0.041111111111111105,1000.0,54.0,10.0,39.0,21.0
180,0.056666666666666664,200.0,53.0,2.0,17.0,-999.0
181,0.056666666666666664,288.8888888888889,30.0,-999.0,9.0,-999.0
182,0.056666666666666664,377.77777777777777,60.0,7.0,53.0,6.0
183,0.056666666666666664,466.66666666666663,37.0,3.0,53.0,13.0
184,0.056666666666666664,555.5555555555555,68.0,7.0,12.0,-999.0
185,0.056666666666666664,644.4444444444445,74.0,2.0,48.0,6.0
186,0.056666666666666664,733.3333333333333,54.0,6.0,45.0,6.0
187,0.056666666666666664,822.2222222222222,58.0,5.0,54.0,28.0
188,0.056666666666666664,911.1111111111111,51.0,2.0,58.0,3.0
189,0.056666666666666664,1000.0,59.0,6.0,42.0,2.0
190,0.07222222222222222,200.0,53.0,5.0,0.0,-999.0
191,0.07222222222222222,288.8888888888889,57.0,3.0,0.0,-999.0
192,0.07222222222222222,377.77777777777777,57.0,2.0,19.0,-999.0
193,0.07222222222222222,466.66666666666663,40.0,2.0,56.0,5.0
194,0.07222222222222222,555.5555555555555,45.0,2.0,67.0,2.0
195,0.07222222222222222,644.4444444444445,46.0,2.0,56.0,3.0
196,0.07222222222222222,733.3333333333333,55.0,2.0,50.0,3.0
197,0.07222222222222222,822.2222222222222,56.0,2.0,67.0,3.0
198,0.07222222222222222,911.1111111111111,30.0,-999.0,65.0,12.0
199,0.07222222222222222,1000.0,67.0,2.0,55.0,2.0
200,0.08777777777777776,200.0,54.0,6.0,0.0,-999.0
201,0.08777777777777776,288.8888888888889,45.0,12.0,0.0,-999.0
202,0.08777777777777776,377.77777777777777,62.0,2.0,42.0,8.0
203,0.08777777777777776,466.66666666666663,46.0,2.0,55.0,25.0
204,0.08777777777777776,555.5555555555555,66.0,1.0,45.0,3.0
205,0.08777777777777776,644.4444444444445,53.0,3.0,35.0,-999.0
206,0.08777777777777776,733.3333333333333,64.0,17.0,52.0,59.0
207,0.08777777777777776,822.2222222222222,56.0,2.0,62.0,2.0
208,0.08777777777777776,911.1111111111111,54.0,2.0,45.0,6.0
209,0.08777777777777776,1000.0,34.0,3.0,63.0,3.0
210,0.10333333333333332,200.0,45.0,2.0,22.0,-999.0
211,0.10333333333333332,288.8888888888889,30.0,-999.0,15.0,-999.0
212,0.10333333333333332,377.77777777777777,46.0,3.0,41.0,-999.0
213,0.10333333333333332,466.66666666666663,56.0,2.0,61.0,5.0
214,0.10333333333333332,555.5555555555555,46.0,2.0,47.0,3.0
215,0.10333333333333332,644.4444444444445,62.0,2.0,58.0,8.0
216,0.10333333333333332,733.3333333333333,52.0,3.0,48.0,3.0
217,0.10333333333333332,822.2222222222222,68.0,1.0,54.0,5.0
218,0.10333333333333332,911.1111111111111,47.0,4.0,61.0,4.0
219,0.10333333333333332,1000.0,48.0,2.0,54.0,3.0
220,0.11888888888888886,200.0,59.0,4.0,37.0,-999.0
221,0.11888888888888886,288.8888888888889,73.0,1.0,13.0,-999.0
222,0.11888888888888886,377.77777777777777,59.0,3.0,68.0,13.0
223,0.11888888888888886,466.66666666666663,50.0,2.0,49.0,-999.0
224,0.11888888888888886,555.5555555555555,60.0,4.0,54.0,3.0
225,0.11888888888888886,644.4444444444445,33.0,3.0,53.0,13.0
226,0.11888888888888886,733.3333333333333,59.0,2.0,50.0,2.0
227,0.11888888888888886,822.2222222222222,54.0,2.0,51.0,2.0
228,0.11888888888888886,911.1111111111111,52.0,52.0,51.0,27.0
229,0.11888888888888886,1000.0,63.0,2.0,65.0,6.0
230,0.13444444444444442,200.0,33.0,2.0,15.0,-999.0
231,0.13444444444444442,288.8888888888889,69.0,5.0,68.0,-999.0
232,0.13444444444444442,377.77777777777777,62.0,2.0,58.0,11.0
233,0.13444444444444442,466.66666666666663,51.0,2.0,54.0,4.0
234,0.13444444444444442,555.5555555555555,30.0,-999.0,52.0,92.0
235,0.13444444444444442,644.4444444444445,61.0,3.0,47.0,3.0
236,0.13444444444444442,733.3333333333333,61.0,2.0,49.0,2.0
237,0.13444444444444442,822.2222222222222,30.0,-999.0,64.0,43.0
238,0.13444444444444442,911.1111111111111,69.0,2.0,60.0,2.0
239,0.13444444444444442,1000.0,42.0,5.0,61.0,4.0
240,0.15,200.0,43.0,2.0,48.0,-999.0
241,0.15,288.8888888888889,54.0,2.0,34.0,-999.0
242,0.15,377.77777777777777,59.0,2.0,70.0,-999.0
243,0.15,466.66666666666663,53.0,1.0,44.0,17.0
244,0.15,555.5555555555555,60.0,2.0,53.0,6.0
245,0.15,644.4444444444445,54.0,1.0,58.0,8.0
246,0.15,733.3333333333333,68.0,2.0,69.0,2.0
247,0.15,822.2222222222222,60.0,3.0,58.0,3.0
248,0.15,911.1111111111111,47.0,2.0,64.0,10.0
249,0.15,1000.0,59.0,1.0,60.0,7.0
